λ (nm),T,hv,α (cm^-1),k
205.04,0.0009701392067385879,6.055080959812718,100940.63518293091,1.6255281987972778
205.1,0.000964858157348761,6.053309605070696,101020.04939289513,1.6272831154323317
205.16,0.0009595771079589342,6.0515392864106055,101099.89946315817,1.6290458036453659
205.22,0.0009542960585691073,6.049770002923691,101180.19020452403,1.6308163471384665
205.28,0.0009490150091792805,6.048001753702259,101260.92650788781,1.632594830995681
205.34,0.0009437339597894536,6.0462345378396805,101342.1133460233,1.6343813417137365
205.4,0.0009384529103996268,6.0444683544303786,101423.75577542104,1.6361759672336196
205.46,0.0009331718610097999,6.042703202569843,101505.85893817796,1.637978796973041
205.52,0.0009278908116199731,6.040939081354611,101588.42806394087,1.639789921859826
205.58,0.0009226097622301462,6.039175989882284,101671.46847190525,1.6416094343662468
205.64,0.000917328712840322,6.0374139272515075,101754.98557287143,1.6434374285443447
205.7,0.0009120476634504951,6.035652892561983,101838.98487136055,1.6452740000622712
205.76,0.0009067666140606682,6.033892884914463,101923.47196779096,1.6471192462416688
205.82,0.0009014855646708414,6.032133903410747,102008.45256071936,1.6489732660961576
205.88,0.0008962045152810145,6.030375947153681,102093.93244914693,1.6508361603709378
205.94,0.0008909234658911877,6.028619015247158,102179.91753489409,1.6527080315835678
206.0,0.0008856424165013608,6.026863106796116,102266.41382504553,1.654588984065944
206.06,0.0008807714638175558,6.025108220906532,102346.6517766452,1.6563694673402714
206.12,0.0008759005111337509,6.0233543566854255,102427.33470291184,1.6581579103683597
206.18,0.0008710295584499458,6.0216015132408565,102508.46756676261,1.6599543998070918
206.24,0.0008661586057661409,6.019849689681923,102590.0554146095,1.6617590237593522
206.3,0.0008612876530823359,6.018098885118759,102672.10337824296,1.663571871806517
206.36,0.000856416700398531,6.01634909866253,102754.61667676868,1.665393035041852
206.42,0.0008515457477147282,6.014600329425443,102837.60061859977,1.66722260610487
206.48,0.0008466747950309233,6.012852576520728,102921.06060350615,1.6690606792166705
206.54,0.0008418038423471183,6.011105839062651,103005.0021247228,1.6709073502162888
206.6,0.0008369328896633134,6.009360116166505,103089.4307711194,1.6727627165981063
206.66,0.0008320619369795083,6.007615406948611,103174.35222943328,1.6746268775503448
206.72,0.0008271909842957034,6.005871710526315,103259.77228656787,1.676499933994691
206.78,0.0008223200316118984,6.004129026017989,103345.696831959,1.678381988627086
206.84,0.0008174490789280934,6.002387352543027,103432.13186001149,1.6802731459597233
206.9,0.0008125781262442885,6.000646689221846,103519.08347260873,1.682173512364303
206.96,0.0008077071735604834,5.998907035175879,103606.5578816974,1.6840831961165783
207.02,0.0008029516453921784,5.997168389527581,103692.4698671136,1.6859683003605521
207.08,0.0007984269662548729,5.995430751400424,103774.68508445295,1.6877940899768729
207.14,0.0007939022871175696,5.993694119918895,103857.36754118346,1.6896282558483924
207.2,0.0007893776079802641,5.991958494208494,103940.52257843406,1.6914708914991468
207.26,0.0007848529288429587,5.990223873395735,104024.15562944397,1.6933220920532361
207.32,0.0007803282497056531,5.9884902566081415,104108.27222169304,1.6951819542716824
207.38,0.0007758035705683477,5.986757642974249,104192.8779790939,1.6970505765903554
207.44,0.0007712788914310422,5.985026031623602,104277.97862424827,1.698928059159006
207.5,0.0007667542122937368,5.983295421686746,104363.57998076951,1.700814503881441
207.56,0.0007622295331564312,5.981565812295239,104449.68797567424,1.7027100144568912
207.62,0.0007577048540191257,5.979837202581638,104536.30864184478,1.7046146964226019
207.68,0.0007531801748818203,5.978109591679506,104623.44812056549,1.7065286571976968
207.74,0.0007486554957445148,5.976382978723403,104711.11266413561,1.7084520061283637
207.8,0.0007441308166072093,5.974657362848892,104799.30863856117,1.7103848545344031
207.86,0.0007396061374699038,5.9729327431925325,104888.04252632907,1.7123273157571963
207.92,0.0007350814583326006,5.971209118891881,104977.3209292661,1.714279505209136
207.98,0.000730556779195295,5.9694864890854875,105067.15057148668,1.71624154042459
208.04,0.0007263478554403307,5.9677648529129,105151.21232245944,1.7181101782473036
208.1,0.000722296809376537,5.9660442095146555,105232.58221310379,1.7199356122026455
208.16,0.0007182457633127434,5.964324558032282,105314.40975757176,1.7217692951640158
208.22,0.0007141947172489497,5.962605897608298,105396.70013301798,1.7236113182662551
208.28,0.0007101436711851562,5.96088822738621,105479.45860494598,1.7254617741870257
208.34,0.0007060926251213625,5.959171546510511,105562.69052922988,1.7273207571819755
208.4,0.0007020415790575689,5.957455854126679,105646.40135419434,1.7291883631209113
208.46,0.0006979905329937752,5.955741149381176,105730.59662275475,1.7310646895250148
208.52,0.0006939394869299815,5.954027431421445,105815.28197461946,1.7329498356051412
208.58,0.0006898884408661879,5.952314699395913,105900.46314855677,1.7348439023012343
208.64,0.0006858373948023962,5.950602952453988,105986.14598472841,1.7367469923229009
208.7,0.0006817863487386025,5.948892189746046,106072.33642709258,1.738659210191185
208.76,0.0006777353026748089,5.947182410423452,106159.0405258779,1.7405806622815803
208.82,0.0006736842566110152,5.94547361363854,106246.26444013213,1.742511456868331
208.88,0.0006696332105472216,5.943765798544618,106334.01444034756,1.744451704170071
208.94,0.0006655821644834279,5.942058964295969,106422.2969111659,1.746401516396832
209.0,0.0006615311184196343,5.940353110047846,106511.1183541661,1.7483610077984992
209.06,0.0006581551982514205,5.938648234956471,106585.55378250232,1.7500851246655877
209.12,0.0006547792780832068,5.936944338179035,106660.3720009519,1.7518162301091995
209.18,0.000651403357914993,5.935241418873696,106735.57696693219,1.7535543945571481
209.24,0.0006480274377467793,5.933539476199579,106811.17269954924,1.755299689525616
209.3,0.0006446515175785655,5.931838509316768,106887.16328088677,1.7570521876417946
209.36,0.0006412755974103518,5.930138517386319,106963.55285732874,1.7588119626671144
209.42,0.0006378996772421397,5.928439499570241,107040.34564091703,1.7605790895210938
209.48,0.0006345237570739259,5.9267414550315065,107117.54591074503,1.7623536443058119
209.54,0.0006311478369057121,5.925044382934045,107195.15801438835,1.7641357043310355
209.6,0.0006277719167374985,5.923348282442748,107273.1863693741,1.7659253481400188
209.66,0.0006243959965692847,5.921653152723456,107351.63546468958,1.7677226555359942
209.72,0.0006210200764010709,5.919958992942971,107430.5098623319,1.7695277076093812
209.78,0.0006176441562328571,5.918265802269043,107509.81419890003,1.7713405867657381
209.84,0.0006142682360646435,5.916573579870376,107589.55318723014,1.7731613767544714
209.9,0.0006108923158964297,5.914882324916626,107669.73161807634,1.7749901626983366
209.96,0.0006075163957282159,5.913192036578395,107750.35436183773,1.7768270311237584
210.02,0.0006044268020390835,5.911502714027234,107824.53274017971,1.7785583600297954
210.08,0.0006019098613081131,5.909814356435644,107885.24304059247,1.7800681695510763
210.14,0.0005993929205771439,5.908126962977062,107946.20773927424,1.7815827499333114
210.2,0.0005968759798461736,5.90644053282588,108007.42897724267,1.7831021401191811
210.26,0.0005943590391152032,5.904755065157423,108068.90892265778,1.7846263795399457
210.32,0.0005918420983842328,5.903070559147965,108130.64977128287,1.7861555081236984
210.38,0.0005893251576532624,5.901387013974713,108192.65374695504,1.7876895663037915
210.44,0.0005868082169222921,5.899704428815814,108254.92310206575,1.7892285950274394
210.5,0.0005842912761913217,5.898022802850356,108317.46011805191,1.7907726357645106
210.56,0.0005817743354603513,5.896342135258357,108380.26710589725,1.7923217305165038
210.62,0.0005792573947293809,5.894662425220775,108443.34640664501,1.7938759218257256
210.68,0.0005767404539984105,5.892983671919497,108506.70039192127,1.795435252784656
210.74,0.0005742235132674402,5.891305874537344,108570.33146447013,1.7969997670455296
210.8,0.0005717065725364698,5.889629032258063,108634.24205870045,1.798569508830119
210.86,0.0005691896318054994,5.887953144266336,108698.43464124473,1.800144522939736
210.92,0.0005666726910745302,5.886278209747771,108762.91171153035,1.8017248547654572
210.98,0.0005641557503435598,5.884604227888898,108827.6758023635,1.8033105502985687
211.04,0.0005622970011567173,5.88293119787718,108875.68953785276,1.8046192183614396
211.1,0.0005607673477419388,5.881259118900994,108915.32153501642,1.8057893717732725
211.16,0.0005592376943271602,5.879587990149649,108955.06178757685,1.8069616940660003
211.22,0.0005577080409123817,5.877917810813369,108994.91088855668,1.808136196607808
211.28,0.0005561783874976032,5.876248580083301,109034.86943586491,1.809312890859141
211.34,0.0005546487340828247,5.8745802971515095,109074.93803235059,1.8104917883737133
211.4,0.0005531190806680462,5.872912961210973,109115.11728585738,1.81167290079953
211.46,0.0005515894272532676,5.871246571455594,109155.40780927902,1.8128562398799244
211.52,0.0005500597738384892,5.86958112708018,109195.81022061517,1.8140418174546078
211.58,0.0005485301204237106,5.86791662728046,109236.32514302857,1.8152296454607364
211.64,0.0005470004670089328,5.8662530712530705,109276.95320490257,1.81641973593399
211.7,0.0005454708135941543,5.8645904581955595,109317.69503989957,1.817612101009669
211.76,0.0005439411601793758,5.862928787306384,109358.5512870204,1.8188067529238037
211.82,0.0005424115067645973,5.861268057784912,109399.52259066445,1.820003704014282
211.88,0.0005408818533498188,5.859608268831414,109440.60960069056,1.8212029667219878
211.94,0.0005393521999350403,5.85794941964707,109481.81297247899,1.822404553591964
212.0,0.0005378225465202617,5.856291509433961,109523.13336699411,1.8236084772745844
212.06,0.000537292064594125,5.854634537395077,109537.49067948444,1.8243637161240596
212.12,0.0005367615826679883,5.852978502734301,109551.86217431293,1.8251193265638679
212.18,0.0005362311007418515,5.851323404656424,109566.2478795263,1.8258753092618947
212.24,0.0005357006188157148,5.84966924236713,109580.64782325452,1.8266316648879408
212.3,0.000535170136889578,5.848016015073009,109595.0620337112,1.8273883941137326
212.36,0.0005346396549634413,5.84636372198154,109609.49053919384,1.8281454976129268
212.42,0.0005341091730373048,5.8447123623011015,109623.93336808425,1.828902976061121
212.48,0.000533578691111168,5.843061935240963,109638.39054884887,1.8296608301358583
212.54,0.0005330482091850313,5.8414124400112915,109652.862110039,1.8304190605166384
212.6,0.0005325177272588945,5.839763875823142,109667.34808029134,1.831177667884921
212.66,0.0005319872453327578,5.83811624188846,109681.84848832813,1.8319366529241368
212.72,0.000531456763406621,5.836469537420081,109696.36336295762,1.8326960163196948
212.78,0.0005309262814804842,5.834823761631732,109710.89273307433,1.8334557587589875
212.84,0.0005303957995543476,5.833178913738019,109725.43662765948,1.8342158809314024
212.9,0.0005298653176282108,5.831534992954438,109739.99507578123,1.8349763835283273
212.96,0.0005293348357020741,5.829891998497369,109754.56810659516,1.8357372672431584
213.02,0.0005290744617627665,5.828249929584076,109761.72626271876,1.8363742333613866
213.08,0.0005293543037971171,5.8266087854327,109754.03303451535,1.8367627251051932
213.14,0.0005296341458314675,5.824968565262269,109746.34387224625,1.8371512124056768
213.2,0.0005299139878658181,5.8233292682926825,109738.65877161594,1.8375396952483916
213.26,0.0005301938299001686,5.821690893744724,109730.97772833578,1.837928173618925
213.32,0.0005304736719345193,5.820053440840052,109723.30073812384,1.8383166475028958
213.38,0.0005307535139688698,5.8184169088012,109715.62779670503,1.8387051168859583
213.44,0.0005310333560032204,5.816781296851573,109707.95889981094,1.8390935817537974
213.5,0.000531313198037571,5.815146604215455,109700.29404317997,1.8394820420921307
213.56,0.0005315930400719215,5.813512830117999,109692.63322255727,1.839870497886711
213.62,0.0005318728821062721,5.811879973785225,109684.97643369464,1.8402589491233199
213.68,0.0005321527241406226,5.810248034444028,109677.32367235064,1.8406473957877745
213.74,0.0005324325661749732,5.808617011322165,109669.67493429048,1.8410358378659215
213.8,0.0005327124082093237,5.806986903648269,109662.0302152861,1.8414242753436432
213.86,0.0005329922502436743,5.805357710651827,109654.38951111602,1.8418127082068507
213.92,0.0005332720922780247,5.803729431563201,109646.75281756546,1.8422011364414885
213.98,0.0005335519343123754,5.802102065613608,109639.12013042626,1.8425895600335345
214.04,0.0005341139848079981,5.800475612035132,109623.80229901242,1.8428487193241525
214.1,0.000534817139534257,5.798850070060719,109604.66156755477,1.8430434507510163
214.16,0.000535520294260516,5.797225438924168,109585.54598498801,1.843238424787271
214.22,0.0005362234489867749,5.795601717860143,109566.4554853129,1.8434336406780258
214.28,0.0005369266037130338,5.7939789061041616,109547.39000278965,1.8436290976715133
214.34,0.0005376297584392928,5.792357002892599,109528.34947193657,1.8438247950190723
214.4,0.0005383329131655517,5.7907360074626855,109509.33382752877,1.8440207319751307
214.46,0.0005390360678918107,5.789115919052503,109490.34300459675,1.8442169077971886
214.52,0.0005397392226180697,5.787496736900987,109471.37693842512,1.8444133217458032
214.58,0.0005404423773443287,5.785878460247925,109452.43556455123,1.8446099730845713
214.64,0.0005411455320705873,5.784261088333954,109433.51881876389,1.8448068610801132
214.7,0.0005418486867968462,5.782644620400559,109414.626637102,1.845003985002057
214.76,0.0005425518415231052,5.781029055690072,109395.75895585342,1.845201344123023
214.82,0.0005432549962493641,5.779414393445674,109376.91571155345,1.8453989377186064
214.88,0.000543958150975623,5.777800632911392,109358.09684098371,1.8455967650673624
214.94,0.000544661305701882,5.776187773332093,109339.30228117088,1.845794825450793
215.0,0.0005453644604281409,5.774575813953488,109320.53196938524,1.8459931181533247
215.06,0.000546057728902182,5.772964754022132,109302.04924357629,1.8461960914992575
215.12,0.000546750997376223,5.771354592785421,109283.5899683388,1.8463992868583887
215.18,0.0005474442658502641,5.769745329491587,109265.15408424076,1.8466027035578303
215.24,0.0005481375343243052,5.768136963389703,109246.74153207587,1.8468063409273896
215.3,0.0005488308027983462,5.766529493729679,109228.35225286227,1.8470101982995526
215.36,0.0005495240712723872,5.764922919762259,109209.98618784152,1.847214275009473
215.42,0.0005502173397464279,5.763317240739021,109191.6432784774,1.8474185703949566
215.48,0.0005509106082204689,5.761712455912382,109173.32346645479,1.8476230837964487
215.54,0.0005516038766945101,5.760108564535584,109155.02669367868,1.8478278145570197
215.6,0.0005522971451685511,5.758505565862709,109136.75290227284,1.84803276202235
215.66,0.0005529904136425921,5.75690345914866,109118.50203457897,1.8482379255407215
215.72,0.0005536836821166332,5.755302243649175,109100.27403315542,1.848443304462999
215.78,0.0005543769505906742,5.753701918620817,109082.06884077613,1.848648898142618
215.84,0.0005550702190647153,5.752102483320979,109063.88640042974,1.8488547059355758
215.9,0.0005557634875387564,5.750503937007873,109045.7266553182,1.849060727200411
215.96,0.0005564567560127974,5.748906278940544,109027.58954885605,1.8492669612981978
216.02,0.0005570546061921233,5.747309508378853,109011.966886643,1.8495156849491998
216.07999999999998,0.0005574616197820189,5.745713624583488,109001.34064166437,1.8498490549749558
216.14,0.0005578686333719146,5.744118626815952,108990.72215228368,1.8501824565066085
216.2,0.0005582756469618104,5.742524514338575,108980.11140718825,1.8505158894617078
216.26,0.0005586826605517061,5.740931286414501,108969.50839509022,1.8508493537580117
216.32,0.0005590896741416019,5.739338942307692,108958.91310472635,1.851182849313483
216.38,0.0005594966877314977,5.737747481282928,108948.32552485795,1.8515163760462896
216.44,0.0005599037013213935,5.736156902605802,108937.74564427088,1.8518499338748056
216.5,0.0005603107149112893,5.734567205542724,108927.17345177551,1.85218352271761
216.56,0.000560717728501185,5.732978389360915,108916.6089362065,1.8525171424934839
216.62,0.0005611247420910808,5.731390453328408,108906.0520864228,1.8528507931214113
216.68,0.0005615317556809765,5.729803396714048,108895.50289130768,1.8531844745205797
216.74,0.0005619387692708724,5.728217218787487,108884.96133976853,1.8535181866103787
216.8,0.0005623457828607681,5.726631918819186,108874.42742073683,1.853851929310398
216.86,0.0005627527964506639,5.72504749608042,108863.90112316808,1.8541857025404285
216.92,0.0005631598100405594,5.72346394984326,108853.38243604178,1.8545195062204607
216.98,0.0005635668236304552,5.721881279380587,108842.87134836124,1.8548533402706844
217.04,0.0005637612322756502,5.720299483966088,108837.85344200087,1.855280713572664
217.1,0.0005638493384484947,5.718718562874251,108835.57989210791,1.855754833588
217.16,0.0005639374446213391,5.7171385153803636,108833.30669744838,1.85622893823439
217.22,0.0005640255507941836,5.715559340760518,108831.03385791129,1.8567030275149625
217.28,0.0005641136569670282,5.713981038291604,108828.76137338569,1.8571771014328442
217.34,0.0005642017631398727,5.712403607251311,108826.48924376069,1.8576511599911627
217.4,0.0005642898693127171,5.710827046918122,108824.21746892548,1.8581252031930413
217.46,0.0005643779754855616,5.709251356571323,108821.94604876926,1.8585992310416046
217.52,0.0005644660816584061,5.707676535490989,108819.67498318129,1.8590732435399748
217.57999999999998,0.0005645541878312505,5.7061025829579926,108817.40427205092,1.8595472406912725
217.64,0.000564642294004095,5.704529498253997,108815.13391526749,1.8600212224986181
217.7,0.0005647304001769395,5.70295728066146,108812.86391272045,1.8604951889651309
217.76,0.000564818506349784,5.701385929463629,108810.59426429926,1.860969140093928
217.82,0.0005649066125226285,5.699815443944542,108808.32496989347,1.8614430758881266
217.88,0.000564994718695473,5.69824582338902,108806.05602939262,1.8619169963508408
217.94,0.0005650828248683175,5.696677067082684,108803.7874426864,1.862390901485186
218.0,0.000565170931041162,5.695109174311926,108801.51920966445,1.8628647912942737
218.06,0.0005650727046335597,5.693542144363936,108804.04800383662,1.863420815495614
218.12,0.0005649744782259575,5.691975976526682,108806.57723762651,1.8639768710614153
218.18,0.0005648762518183553,5.690410670088917,108809.10691118694,1.864532958000511
218.24,0.0005647780254107531,5.688846224340175,108811.63702467091,1.8650890763217405
218.3,0.0005646797990031508,5.687282638570773,108814.16757823146,1.8656452260339473
218.36,0.0005645815725955485,5.685719912071807,108816.69857202168,1.8662014071459785
218.42,0.0005644833461879464,5.6841580441351525,108819.23000619476,1.8667576196666849
218.48,0.0005643851197803442,5.68259703405346,108821.76188090401,1.8673138636049238
218.54,0.0005642868933727419,5.6810368811201615,108824.29419630277,1.8678701389695544
218.6,0.0005641886669651397,5.67947758462946,108826.82695254448,1.868426445769442
218.66,0.0005640904405575374,5.677919143876338,108829.36014978265,1.8689827840134543
218.72,0.0005639922141499352,5.676361558156547,108831.89378817087,1.8695391537104644
218.78,0.000563893987742333,5.674804826766614,108834.42786786283,1.8700955548693505
218.84,0.0005637957613347308,5.673248949003837,108836.9623890123,1.870651987498993
218.9,0.0005636975349271286,5.671693924166285,108839.4973517731,1.8712084516082785
218.96,0.0005635993085195264,5.670139751552794,108842.03275629914,1.8717649472060964
219.02,0.0005634890699409395,5.668586430462971,108844.87874338137,1.8723268092756267
219.07999999999998,0.0005633548070203833,5.6670339601971875,108848.34570978268,1.8728993830504472
219.14,0.0005632205440998272,5.665482340056585,108851.81350255577,1.8734720037235193
219.2,0.000563086281179271,5.663931569343066,108855.2821220947,1.8740446713133092
219.26,0.0005629520182587149,5.662381647359299,108858.75156879373,1.8746173858382948
219.32,0.0005628177553381587,5.660832573408718,108862.22184304749,1.875190147316967
219.38,0.0005626834924176026,5.6592843467955145,108865.69294525088,1.875762955767829
219.44,0.0005625492294970464,5.657736966824644,108869.16487579903,1.8763358112093962
219.5,0.0005624149665764903,5.6561904328018215,108872.63763508742,1.876908713660197
219.56,0.0005622807036559342,5.65464474403352,108876.11122351176,1.8774816631387703
219.62,0.000562146440735378,5.653099899826973,108879.58564146806,1.8780546596636698
219.68,0.0005620121778148219,5.651555899490167,108883.06088935262,1.8786277032534588
219.74,0.0005618779148942657,5.650012742331845,108886.53696756205,1.8792007939267161
219.8,0.0005617436519737096,5.648470427661509,108890.01387649318,1.8797739317020306
219.86,0.0005616093890531534,5.64692895478941,108893.49161654318,1.8803471165980041
219.92,0.0005614751261325973,5.6453883230265545,108896.97018810947,1.8809203486332502
219.98,0.0005613408632120411,5.643848531684698,108900.4495915898,1.8814936278263978
220.04,0.0005612287743432792,5.64230958007635,108903.35499529523,1.8820570200047586
220.1,0.0005611277725004144,5.640771467514765,108905.97351438845,1.8826154803024724
220.16,0.0005610267706575494,5.6392341933139525,108908.59250485213,1.8831739734297674
220.22,0.0005609257688146846,5.637697756788666,108911.21196685602,1.8837324993962432
220.28,0.0005608247669718198,5.636162157254402,108913.83190056996,1.8842910582115053
220.34,0.0005607237651289549,5.634627394027411,108916.45230616382,1.8848496498851612
220.4,0.0005606227632860901,5.633093466424681,108919.07318380768,1.8854082744268266
220.46,0.0005605217614432252,5.631560373763946,108921.69453367159,1.8859669318461187
220.52,0.0005604207596003604,5.630028115363684,108924.31635592574,1.8865256221526616
220.57999999999998,0.0005603197577574955,5.628496690543113,108926.93865074047,1.887084345356084
220.64,0.0005602187559146307,5.62696609862219,108929.56141828615,1.8876431014660198
220.7,0.0005601177540717658,5.625436338921612,108932.18465873324,1.8882018904921058
220.76,0.000560016752228901,5.623907410762819,108934.80837225227,1.8887607124439851
220.82,0.0005599157503860361,5.622379313467982,108937.43255901396,1.889319567331306
220.88,0.0005598147485431713,5.620852046360015,108940.05721918902,1.8898784551637198
220.94,0.0005597137467003064,5.619325608762559,108942.68235294832,1.8904373759508848
221.0,0.0005596127448574416,5.617799999999999,108945.30796046277,1.8909963297024626
221.06,0.000559543358789633,5.616275219397448,108947.11197029083,1.8915410436110824
221.12,0.0005594739727218244,5.614751266280751,108948.91620383867,1.8920857784073737
221.18,0.0005594045866540158,5.6132281399764885,108950.72066116176,1.8926305340954634
221.24,0.0005593352005862073,5.611705839811967,108952.52534231564,1.8931753106794798
221.3,0.0005592658145183987,5.610184365115227,108954.33024735583,1.8937201081635524
221.36,0.0005591964284505901,5.608663715215034,108956.13537633789,1.8942649265518121
221.42,0.0005591270423827815,5.607143889440881,108957.94072931742,1.8948097658483911
221.48,0.0005590576563149729,5.605624887122991,108959.74630634996,1.8953546260574237
